date,Conservatives,Labour,Lib Dem,UKIP,Green,SNP,Plaid,Reform,ChangeUK
2019-12-13,43.66,32.04,11.56,0.16,2.76,3.89,0.51,2.05,1.0
2019-12-14,43.73,31.97,11.52,0.22,2.82,3.87,0.52,2.1,1.0
2019-12-15,43.79,31.91,11.47,0.28,2.88,3.86,0.53,2.15,1.0
2019-12-16,43.86,31.85,11.43,0.34,2.94,3.85,0.54,2.2,1.0
2019-12-17,43.92,31.78,11.39,0.4,2.99,3.83,0.55,2.25,1.0
2019-12-18,43.98,31.72,11.35,0.46,3.05,3.82,0.56,2.3,1.0
2019-12-19,44.05,31.66,11.31,0.52,3.11,3.81,0.56,2.35,1.0
2019-12-20,44.11,31.59,11.26,0.58,3.17,3.8,0.57,2.4,
2019-12-21,44.18,31.53,11.22,0.64,3.23,3.78,0.58,2.45,
2019-12-22,44.24,31.47,11.18,0.69,3.29,3.77,0.59,2.5,
2019-12-23,44.31,31.4,11.14,0.75,3.35,3.76,0.6,2.55,
2019-12-24,44.37,31.34,11.1,0.81,3.41,3.74,0.61,2.6,
2019-12-25,44.43,31.28,11.05,0.87,3.46,3.73,0.62,2.65,
2019-12-26,44.5,31.21,11.01,0.93,3.52,3.72,0.63,2.69,
2019-12-27,44.56,31.15,10.97,0.99,3.58,3.7,0.64,2.74,
2019-12-28,44.63,31.09,10.93,1.05,3.64,3.69,0.65,2.79,
2019-12-29,44.69,31.03,10.89,1.11,3.7,3.68,0.66,2.84,
2019-12-30,44.75,30.96,10.84,1.17,3.76,3.66,0.67,2.89,
2019-12-31,44.82,30.9,10.8,1.23,3.82,3.65,0.68,2.94,
2020-01-01,44.88,30.84,10.76,1.29,3.88,3.64,0.68,2.99,
2020-01-02,44.95,30.77,10.72,1.35,3.93,3.62,0.69,3.04,
2020-01-03,45.01,30.71,10.68,1.41,3.99,3.61,0.7,3.09,
2020-01-04,45.08,30.65,10.63,1.47,4.05,3.6,0.71,3.14,
2020-01-05,45.14,30.58,10.59,1.53,4.11,3.59,0.72,3.19,
2020-01-06,45.2,30.52,10.55,1.59,4.17,3.57,0.73,3.24,
2020-01-07,45.27,30.46,10.51,1.65,4.23,3.56,0.74,3.29,
2020-01-08,45.33,30.39,10.46,1.71,4.29,3.55,0.75,3.34,
2020-01-09,45.4,30.33,10.42,1.77,4.35,3.53,0.76,3.39,
2020-01-10,45.46,30.27,10.38,1.82,4.4,3.52,0.77,3.44,
2020-01-11,45.57,30.25,10.29,1.81,4.36,3.65,0.78,3.37,
2020-01-12,45.69,30.24,10.19,1.8,4.32,3.79,0.79,3.3,
2020-01-13,45.8,30.23,10.1,1.78,4.27,3.92,0.8,3.23,
2020-01-14,45.91,30.21,10.01,1.77,4.23,4.05,0.81,3.16,
2020-01-15,46.02,30.2,9.91,1.76,4.19,4.19,0.81,3.09,
2020-01-16,46.14,30.19,9.82,1.74,4.14,4.32,0.82,3.02,
2020-01-17,46.25,30.18,9.72,1.73,4.1,4.45,0.83,2.95,
2020-01-18,46.33,30.17,9.72,1.72,4.08,4.47,0.84,2.86,
2020-01-19,46.41,30.17,9.71,1.7,4.06,4.49,0.85,2.78,
2020-01-20,46.5,30.16,9.7,1.69,4.04,4.51,0.86,2.69,
2020-01-21,46.58,30.16,9.7,1.67,4.03,4.53,0.87,2.6,
2020-01-22,46.66,30.15,9.69,1.66,4.01,4.55,0.88,2.52,
2020-01-23,46.75,30.15,9.68,1.65,3.99,4.57,0.89,2.43,
2020-01-24,46.83,30.14,9.67,1.63,3.97,4.59,0.9,2.34,
2020-01-25,46.91,30.14,9.67,1.62,3.95,4.61,0.91,2.25,
2020-01-26,47.0,30.13,9.66,1.61,3.93,4.63,0.92,2.17,
2020-01-27,47.01,30.18,9.62,1.59,3.9,4.58,0.85,2.15,
2020-01-28,47.02,30.22,9.58,1.58,3.87,4.54,0.79,2.14,
2020-01-29,47.04,30.26,9.54,1.56,3.84,4.49,0.73,2.13,
2020-01-30,47.05,30.3,9.5,1.55,3.8,4.44,0.66,2.11,
2020-01-31,47.07,30.35,9.46,1.54,3.77,4.4,0.6,2.1,
2020-02-01,47.16,30.31,9.37,1.52,4.03,4.32,0.74,1.94,
2020-02-02,47.25,30.28,9.27,1.51,4.28,4.25,0.89,1.77,
2020-02-03,47.29,30.25,9.32,1.5,4.42,4.24,0.94,1.51,
2020-02-04,47.33,30.24,9.27,1.48,4.47,4.26,0.94,1.57,
2020-02-05,47.37,30.22,9.21,1.47,4.52,4.29,0.95,1.63,
2020-02-06,47.41,30.21,9.15,1.46,4.58,4.31,0.96,1.7,
2020-02-07,47.45,30.19,9.1,1.44,4.63,4.33,0.97,1.76,
2020-02-08,47.49,30.18,9.04,1.43,4.68,4.36,0.98,1.82,
2020-02-09,47.54,30.16,8.98,1.41,4.74,4.38,0.98,1.88,
2020-02-10,47.58,30.14,8.93,1.4,4.79,4.41,0.99,1.94,
2020-02-11,47.61,30.22,8.77,1.39,4.67,4.52,0.99,1.98,
2020-02-12,47.63,30.29,8.61,1.37,4.54,4.63,1.0,2.01,
2020-02-13,47.66,30.37,8.46,1.36,4.41,4.74,1.0,2.05,
2020-02-14,47.69,30.44,8.3,1.35,4.29,4.86,1.0,2.08,
2020-02-15,47.74,30.44,8.34,1.33,4.23,4.77,1.0,2.16,
2020-02-16,47.8,30.45,8.38,1.32,4.18,4.68,1.0,2.23,
2020-02-17,47.85,30.45,8.42,1.31,4.13,4.6,1.0,2.31,
2020-02-18,47.91,30.45,8.46,1.29,4.07,4.51,1.0,2.39,
2020-02-19,47.96,30.45,8.5,1.28,4.02,4.42,1.0,2.46,
2020-02-20,48.02,30.46,8.54,1.26,3.97,4.33,1.0,2.54,
2020-02-21,48.11,30.44,8.53,1.25,3.91,4.33,1.0,2.46,
2020-02-22,48.21,30.41,8.51,1.24,3.85,4.33,1.0,2.38,
2020-02-23,48.3,30.39,8.5,1.22,3.78,4.33,1.0,2.3,
2020-02-24,48.4,30.37,8.48,1.21,3.72,4.33,1.0,2.22,
2020-02-25,48.49,30.35,8.47,1.2,3.66,4.32,1.0,2.14,
2020-02-26,48.59,30.33,8.46,1.18,3.6,4.32,1.0,2.06,
2020-02-27,48.68,30.3,8.44,1.17,3.54,4.32,1.0,1.98,
2020-02-28,48.77,30.28,8.43,1.15,3.48,4.32,1.0,1.9,
2020-02-29,48.87,30.26,8.41,1.14,3.42,4.32,1.0,1.82,
2020-03-01,48.96,30.24,8.4,1.13,3.35,4.31,1.0,1.74,
2020-03-02,49.06,30.21,8.38,1.11,3.29,4.31,1.0,1.66,
2020-03-03,49.15,30.19,8.37,1.1,3.23,4.31,1.0,1.58,
2020-03-04,49.25,30.17,8.35,1.09,3.17,4.31,1.0,1.5,
2020-03-05,49.34,30.15,8.34,1.07,3.11,4.31,1.0,1.42,
2020-03-06,49.44,30.13,8.32,1.06,3.05,4.31,1.0,1.34,
2020-03-07,49.53,30.1,8.31,1.05,2.99,4.3,1.0,1.26,
2020-03-08,49.63,30.08,8.29,1.03,2.93,4.3,1.0,1.18,
2020-03-09,49.72,30.06,8.28,1.02,2.86,4.3,1.0,1.1,
2020-03-10,49.81,30.07,8.07,1.02,3.11,4.35,1.0,1.09,
2020-03-11,49.9,30.09,7.87,1.02,3.35,4.4,1.0,1.08,
2020-03-12,49.99,30.1,7.66,1.02,3.59,4.46,1.0,1.07,
2020-03-13,50.07,30.11,7.45,1.01,3.84,4.51,1.0,1.06,
2020-03-14,50.2,30.04,7.5,1.01,3.84,4.46,1.0,1.11,
2020-03-15,50.33,29.97,7.55,1.01,3.84,4.41,1.0,1.15,
2020-03-16,50.46,29.9,7.6,1.01,3.84,4.36,1.0,1.2,
2020-03-17,50.55,29.82,7.54,1.01,3.82,4.37,1.0,1.25,
2020-03-18,50.65,29.75,7.48,1.01,3.79,4.38,1.0,1.3,
2020-03-19,50.74,29.67,7.42,1.01,3.77,4.38,1.0,1.34,
2020-03-20,50.83,29.6,7.36,1.01,3.75,4.39,1.0,1.39,
2020-03-21,50.92,29.52,7.3,1.01,3.72,4.4,1.0,1.44,
2020-03-22,51.01,29.45,7.24,1.01,3.7,4.41,1.0,1.49,
2020-03-23,51.1,29.37,7.19,1.0,3.67,4.42,1.0,1.53,
2020-03-24,51.19,29.29,7.13,1.0,3.65,4.43,1.0,1.58,
2020-03-25,51.29,29.22,7.07,1.0,3.63,4.43,1.0,1.63,
2020-03-26,51.38,29.14,7.01,1.0,3.6,4.44,1.0,1.68,
2020-03-27,51.4,29.1,6.95,1.0,3.51,4.52,1.0,1.62,
2020-03-28,51.32,29.12,7.06,1.0,3.6,4.5,1.0,1.57,
2020-03-29,51.25,29.13,7.17,1.0,3.68,4.49,1.0,1.51,
2020-03-30,51.17,29.15,7.28,1.0,3.77,4.47,1.0,1.46,
2020-03-31,51.09,29.16,7.39,1.0,3.85,4.45,1.0,1.4,
2020-04-01,51.01,29.18,7.5,1.0,3.94,4.43,1.0,1.35,
2020-04-02,50.93,29.19,7.61,1.0,4.02,4.41,1.0,1.29,
2020-04-03,50.9,29.26,7.62,1.0,3.92,4.37,1.0,1.49,
2020-04-04,50.77,29.3,7.72,1.0,4.12,4.19,1.0,1.69,
2020-04-05,50.65,29.34,7.83,1.0,4.33,4.02,1.0,1.88,
2020-04-06,50.53,29.38,7.93,1.0,4.54,3.85,1.0,2.08,
2020-04-07,50.59,29.48,7.78,1.0,4.53,3.91,1.0,2.02,
2020-04-08,50.65,29.57,7.63,1.0,4.52,3.97,1.0,1.96,
2020-04-09,50.71,29.67,7.48,1.0,4.52,4.03,1.0,1.9,
2020-04-10,50.76,29.82,7.39,1.0,4.36,4.07,1.0,1.8,
2020-04-11,50.8,29.98,7.29,1.0,4.2,4.1,1.0,1.7,
2020-04-12,50.85,30.13,7.19,1.0,4.04,4.14,1.0,1.6,
2020-04-13,50.9,30.29,7.1,1.0,3.88,4.18,1.0,1.49,
2020-04-14,50.94,30.44,7.0,1.0,3.72,4.21,1.0,1.39,
2020-04-15,50.99,30.6,6.91,1.0,3.56,4.25,1.0,1.29,
2020-04-16,51.04,30.75,6.81,1.0,3.4,4.29,1.0,1.19,
2020-04-17,51.08,30.9,6.71,1.0,3.24,4.32,1.0,1.09,
2020-04-18,51.03,30.95,6.85,1.0,3.32,4.34,1.0,1.07,
2020-04-19,50.97,31.0,6.98,1.0,3.39,4.36,1.0,1.06,
2020-04-20,50.91,31.06,7.12,1.0,3.47,4.37,1.0,1.05,
2020-04-21,50.77,31.21,7.1,1.0,3.45,4.45,1.0,1.07,
2020-04-22,50.63,31.36,7.08,1.0,3.43,4.54,1.0,1.08,
2020-04-23,50.49,31.51,7.06,1.0,3.42,4.62,1.0,1.1,
2020-04-24,50.37,31.6,7.06,1.0,3.54,4.62,1.0,1.12,
2020-04-25,50.25,31.68,7.05,1.0,3.66,4.62,1.0,1.14,
2020-04-26,50.13,31.77,7.04,1.0,3.78,4.62,1.0,1.16,
2020-04-27,50.02,31.81,7.04,1.0,3.86,4.56,1.0,1.18,
2020-04-28,49.9,31.85,7.03,1.0,3.94,4.5,1.0,1.2,
2020-04-29,49.84,31.91,6.94,1.0,3.88,4.52,1.0,1.34,
2020-04-30,49.77,31.98,6.86,1.0,3.81,4.53,1.0,1.49,
2020-05-01,49.7,32.05,6.77,1.0,3.75,4.55,1.0,1.63,
2020-05-02,49.6,32.08,6.77,1.01,3.85,4.51,1.0,1.77,
2020-05-03,49.5,32.12,6.78,1.01,3.95,4.47,1.0,1.92,
2020-05-04,49.4,32.16,6.78,1.01,4.06,4.43,1.0,2.06,
2020-05-05,49.29,32.19,6.78,1.01,4.16,4.38,1.0,2.21,
2020-05-06,49.19,32.23,6.78,1.01,4.27,4.34,1.0,2.35,
2020-05-07,49.04,32.41,6.73,1.02,4.11,4.45,1.0,2.3,
2020-05-08,48.88,32.57,6.76,1.03,3.83,4.48,1.0,2.25,
2020-05-09,48.73,32.73,6.79,1.04,3.55,4.52,1.0,2.2,
2020-05-10,48.57,32.89,6.81,1.05,3.27,4.55,1.0,2.15,
2020-05-11,48.42,33.05,6.84,1.07,2.99,4.59,1.0,2.1,
2020-05-12,48.19,33.24,6.86,1.08,3.06,4.56,1.0,2.08,
2020-05-13,47.97,33.43,6.87,1.09,3.12,4.54,1.0,2.06,
2020-05-14,47.74,33.62,6.88,1.11,3.18,4.51,1.0,2.04,
2020-05-15,47.48,33.8,7.0,1.19,3.29,4.42,0.99,2.03,
2020-05-16,47.24,33.94,6.91,1.27,3.47,4.42,0.99,2.01,
2020-05-17,47.0,34.08,6.82,1.35,3.66,4.41,0.99,1.99,
2020-05-18,46.8,34.27,6.71,1.43,3.75,4.52,0.98,1.97,
2020-05-19,46.6,34.45,6.6,1.52,3.85,4.63,0.98,1.95,
2020-05-20,46.35,34.7,6.58,1.6,3.73,4.66,0.96,1.9,
2020-05-21,46.1,34.95,6.56,1.68,3.61,4.7,0.94,1.86,
2020-05-22,45.85,35.19,6.54,1.76,3.49,4.73,0.92,1.81,
2020-05-23,45.55,35.45,6.62,1.73,3.53,4.71,0.9,1.77,
2020-05-24,45.25,35.7,6.7,1.69,3.58,4.69,0.88,1.72,
2020-05-25,44.95,35.96,6.77,1.65,3.63,4.68,0.86,1.67,
2020-05-26,44.66,36.21,6.85,1.62,3.67,4.66,0.84,1.63,
2020-05-27,44.36,36.47,6.94,1.58,3.66,4.57,0.93,1.96,
2020-05-28,44.16,36.66,6.93,1.54,3.71,4.32,0.95,1.94,
2020-05-29,44.0,36.79,6.79,1.31,3.7,4.45,0.96,1.9,
2020-05-30,43.88,36.83,6.79,1.39,3.92,4.46,0.94,1.86,
2020-05-31,43.72,36.95,6.91,1.46,3.94,4.38,0.92,1.75,
2020-06-01,43.56,37.06,7.04,1.54,3.97,4.3,0.9,1.65,
2020-06-02,43.4,37.17,7.16,1.61,3.99,4.21,0.88,1.54,
2020-06-03,43.24,37.28,7.28,1.69,4.02,4.13,0.86,1.43,
2020-06-04,43.14,37.4,7.27,1.77,3.86,4.05,0.89,1.63,
2020-06-05,43.04,37.52,7.26,1.84,3.7,3.97,0.92,1.83,
2020-06-06,43.0,37.53,7.34,1.77,3.67,4.08,0.88,1.7,
2020-06-07,42.97,37.53,7.42,1.71,3.64,4.18,0.83,1.56,
2020-06-08,42.94,37.53,7.5,1.64,3.62,4.29,0.79,1.43,
2020-06-09,42.9,37.53,7.59,1.57,3.59,4.39,0.74,1.29,
2020-06-10,42.87,37.54,7.67,1.5,3.56,4.49,0.69,1.16,
2020-06-11,42.86,37.57,7.52,1.43,3.5,4.64,0.79,1.36,
2020-06-12,42.91,37.55,7.23,1.36,3.33,4.73,0.89,1.57,
2020-06-13,42.84,37.49,7.34,1.29,3.41,4.72,0.9,1.58,
2020-06-14,42.77,37.44,7.45,1.23,3.49,4.7,0.91,1.6,
2020-06-15,42.82,37.44,7.36,1.16,3.57,4.68,0.91,1.61,
2020-06-16,42.86,37.52,7.22,1.19,3.58,4.62,0.92,1.49,
2020-06-17,42.9,37.6,7.08,1.23,3.59,4.56,0.92,1.37,
2020-06-18,42.95,37.68,6.94,1.27,3.6,4.5,0.93,1.25,
2020-06-19,42.99,37.74,6.66,1.31,3.5,4.57,0.93,1.13,
2020-06-20,42.99,37.72,6.72,1.34,3.57,4.55,0.87,1.01,
2020-06-21,42.99,37.69,6.78,1.38,3.65,4.53,0.81,0.89,
2020-06-22,42.99,37.66,6.85,1.42,3.72,4.51,0.75,0.77,
2020-06-23,42.99,37.64,6.91,1.46,3.79,4.49,0.69,0.65,
2020-06-24,42.99,37.61,6.97,1.49,3.87,4.47,0.63,0.53,
2020-06-25,42.99,37.58,7.03,1.53,3.94,4.45,0.57,0.41,
2020-06-26,42.96,37.6,6.93,1.57,4.02,4.5,0.82,0.5,
2020-06-27,42.94,37.58,7.02,1.61,4.08,4.48,0.84,0.58,
2020-06-28,42.93,37.55,7.1,1.65,4.13,4.45,0.87,0.66,
2020-06-29,42.91,37.53,7.19,1.7,4.19,4.43,0.89,0.75,
2020-06-30,42.89,37.5,7.27,1.74,4.24,4.4,0.91,0.83,
2020-07-01,42.88,37.48,7.36,1.78,4.29,4.38,0.93,0.92,
2020-07-02,42.89,37.44,7.36,1.83,4.2,4.45,0.96,1.0,
2020-07-03,42.91,37.39,7.36,1.87,4.11,4.52,0.98,1.09,
2020-07-04,43.01,37.36,7.27,1.85,4.05,4.49,0.98,1.17,
2020-07-05,43.11,37.33,7.18,1.83,3.98,4.47,0.99,1.26,
2020-07-06,43.2,37.3,7.09,1.8,3.92,4.44,0.99,1.34,
2020-07-07,43.28,37.28,7.01,1.78,3.84,4.48,0.99,1.43,
2020-07-08,43.36,37.26,6.94,1.76,3.76,4.53,0.99,1.51,
2020-07-09,43.41,37.17,6.85,1.74,3.62,4.71,1.0,1.6,
2020-07-10,43.37,37.12,6.89,1.71,3.67,4.84,1.0,1.51,
2020-07-11,43.36,37.0,7.06,1.55,3.63,4.72,1.0,1.42,
2020-07-12,43.36,36.89,7.23,1.38,3.59,4.6,1.0,1.33,
2020-07-13,43.41,36.81,7.3,1.21,3.26,4.64,1.0,1.56,
2020-07-14,43.42,36.78,7.22,1.19,3.36,4.63,1.0,1.65,
2020-07-15,43.42,36.76,7.15,1.17,3.46,4.62,1.0,1.73,
2020-07-16,43.41,36.72,6.96,1.14,3.41,4.77,1.0,1.81,
2020-07-17,43.39,36.69,6.77,1.12,3.37,4.92,1.0,1.9,
2020-07-18,43.35,36.68,6.72,1.22,3.17,4.88,1.0,1.98,
2020-07-19,43.31,36.67,6.66,1.32,2.97,4.84,1.0,2.07,
2020-07-20,43.28,36.65,6.73,1.42,3.27,4.77,1.0,2.19,
2020-07-21,43.25,36.63,6.8,1.52,3.57,4.7,1.0,2.3,
2020-07-22,43.22,36.61,6.86,1.62,3.87,4.62,1.0,2.42,
2020-07-23,43.17,36.62,6.78,1.72,3.93,4.71,1.0,2.54,
2020-07-24,43.08,36.68,6.66,1.82,3.98,4.74,1.0,2.52,
2020-07-25,43.03,36.7,6.66,1.83,4.02,4.73,1.0,2.51,
2020-07-26,42.99,36.71,6.66,1.83,4.06,4.71,1.0,2.49,
2020-07-27,42.94,36.72,6.66,1.84,4.11,4.69,1.0,2.47,
2020-07-28,42.9,36.73,6.66,1.85,4.15,4.67,1.0,2.45,
2020-07-29,42.85,36.75,6.66,1.86,4.19,4.65,1.0,2.44,
2020-07-30,42.8,36.71,6.6,1.86,4.29,4.8,1.0,2.42,
2020-07-31,42.75,36.67,6.55,1.87,4.38,4.94,1.0,2.4,
2020-08-01,42.77,36.63,6.68,1.81,4.43,4.88,1.0,2.21,
2020-08-02,42.78,36.59,6.81,1.76,4.49,4.82,1.0,2.01,
2020-08-03,42.79,36.56,6.94,1.7,4.54,4.76,1.0,1.82,
2020-08-04,42.77,36.57,6.97,1.64,4.54,4.82,1.0,1.62,
2020-08-05,42.69,36.56,7.12,1.58,4.47,4.86,1.0,1.82,
2020-08-06,42.64,36.58,7.16,1.52,4.31,4.88,0.99,1.95,
2020-08-07,42.59,36.6,7.2,1.47,4.14,4.89,0.99,2.07,
2020-08-08,42.54,36.61,7.25,1.41,3.98,4.91,0.98,2.19,
2020-08-09,42.49,36.63,7.29,1.35,3.82,4.92,0.98,2.32,
2020-08-10,42.44,36.65,7.33,1.29,3.66,4.94,0.97,2.44,
2020-08-11,42.4,36.73,7.3,1.49,3.69,4.79,0.95,2.4,
2020-08-12,42.37,36.81,7.26,1.69,3.72,4.64,0.92,2.36,
2020-08-13,42.31,36.92,7.02,1.89,3.68,4.66,0.89,2.31,
2020-08-14,42.24,37.03,6.77,2.09,3.64,4.68,0.86,2.27,
2020-08-15,42.2,37.07,6.82,2.06,3.64,4.57,0.91,2.23,
2020-08-16,42.16,37.1,6.86,2.03,3.64,4.46,0.96,2.19,
2020-08-17,42.12,37.15,6.89,2.0,3.86,4.48,0.96,2.24,
2020-08-18,42.08,37.19,6.91,1.97,4.08,4.5,0.97,2.3,
2020-08-19,42.05,37.23,6.94,1.93,4.3,4.51,0.97,2.35,
2020-08-20,42.0,37.25,7.08,1.9,4.28,4.55,0.96,2.04,
2020-08-21,41.96,37.27,7.23,1.87,4.25,4.59,0.94,1.72,
2020-08-22,41.94,37.3,7.24,1.84,4.26,4.57,0.93,1.86,
2020-08-23,41.92,37.33,7.26,1.81,4.27,4.56,0.91,1.99,
2020-08-24,41.91,37.36,7.27,1.78,4.28,4.54,0.89,2.13,
2020-08-25,41.88,37.4,7.07,1.75,4.15,4.66,0.88,2.26,
2020-08-26,41.82,37.5,7.04,1.72,4.05,4.72,0.75,2.18,
2020-08-27,41.76,37.59,7.01,1.69,3.94,4.78,0.62,2.1,
2020-08-28,41.7,37.69,6.98,1.66,3.84,4.84,0.5,2.01,
2020-08-29,41.69,37.7,7.04,1.62,3.87,4.77,0.56,1.93,
2020-08-30,41.69,37.71,7.09,1.58,3.91,4.71,0.62,1.84,
2020-08-31,41.68,37.72,7.15,1.54,3.94,4.64,0.68,1.76,
2020-09-01,41.68,37.74,7.2,1.5,3.97,4.57,0.74,1.67,
2020-09-02,41.67,37.75,7.26,1.46,4.01,4.51,0.8,1.59,
2020-09-03,41.6,37.79,7.2,1.42,4.04,4.6,0.86,1.5,
2020-09-04,41.54,37.84,7.14,1.38,4.08,4.68,0.93,1.42,
2020-09-05,41.51,37.89,7.0,1.34,4.13,4.73,0.94,1.6,
2020-09-06,41.48,37.93,6.87,1.3,4.18,4.77,0.95,1.79,
2020-09-07,41.46,37.97,6.73,1.26,4.22,4.81,0.96,1.97,
2020-09-08,41.43,38.02,6.6,1.22,4.27,4.86,0.97,2.16,
2020-09-09,41.39,38.06,6.53,1.18,4.23,4.88,0.99,2.4,
2020-09-10,41.33,38.14,6.54,1.14,4.23,4.88,0.99,2.46,
2020-09-11,41.27,38.23,6.55,1.1,4.24,4.89,0.99,2.51,
2020-09-12,41.17,38.28,6.65,1.16,4.3,4.87,0.99,2.57,
2020-09-13,41.08,38.33,6.76,1.22,4.37,4.84,0.99,2.63,
2020-09-14,40.99,38.38,6.86,1.28,4.43,4.82,0.99,2.69,
2020-09-15,40.9,38.43,6.97,1.34,4.49,4.8,1.0,2.75,
2020-09-16,40.81,38.48,7.08,1.4,4.56,4.78,1.0,2.81,
2020-09-17,40.7,38.51,7.04,1.47,4.52,4.71,1.0,2.87,
2020-09-18,40.63,38.48,7.16,1.53,4.39,4.79,1.0,2.89,
2020-09-19,40.57,38.49,7.2,1.59,4.18,4.74,1.0,2.91,
2020-09-20,40.51,38.51,7.25,1.65,3.97,4.69,1.0,2.93,
2020-09-21,40.47,38.59,7.19,1.71,4.1,4.58,1.0,2.93,
2020-09-22,40.45,38.68,6.99,1.67,4.25,4.56,1.0,2.91,
2020-09-23,40.42,38.78,6.79,1.63,4.4,4.55,1.0,2.89,
2020-09-24,40.42,38.81,6.54,1.59,4.41,4.7,1.0,2.87,
2020-09-25,40.39,38.88,6.38,1.55,4.31,5.0,1.0,2.81,
2020-09-26,40.37,38.85,6.55,1.63,4.35,4.98,1.0,2.7,
2020-09-27,40.34,38.82,6.72,1.71,4.4,4.96,1.0,2.58,
2020-09-28,40.32,38.79,6.88,1.79,4.45,4.94,1.0,2.47,
2020-09-29,40.26,38.8,6.9,1.86,4.49,4.91,1.0,2.6,
2020-09-30,40.21,38.8,6.91,1.94,4.54,4.88,1.0,2.73,
2020-10-01,40.2,38.8,7.06,2.02,4.5,4.82,1.0,2.56,
2020-10-02,40.27,38.78,7.02,2.1,4.29,4.7,1.0,2.4,
2020-10-03,40.34,38.76,6.97,2.18,4.08,4.59,1.0,2.23,
2020-10-04,40.41,38.75,6.92,2.25,3.88,4.47,1.0,2.07,
2020-10-05,40.42,38.72,6.87,2.33,3.98,4.48,1.0,1.94,
2020-10-06,40.42,38.69,6.81,2.41,4.08,4.49,1.0,1.82,
2020-10-07,40.41,38.71,6.73,2.49,4.19,4.58,1.0,2.21,
2020-10-08,40.35,38.74,6.64,2.57,4.01,4.75,1.0,2.36,
2020-10-09,40.29,38.77,6.55,2.64,3.83,4.93,1.0,2.51,
2020-10-10,40.24,38.75,6.55,2.6,3.94,4.92,1.0,2.67,
2020-10-11,40.19,38.72,6.55,2.56,4.04,4.91,1.0,2.82,
2020-10-12,40.14,38.7,6.55,2.52,4.14,4.91,1.0,2.97,
2020-10-13,40.13,38.67,6.48,2.47,4.29,4.88,1.0,3.12,
2020-10-14,40.13,38.63,6.41,2.43,4.43,4.85,1.0,3.26,
2020-10-15,40.13,38.6,6.34,2.39,4.57,4.82,1.0,3.4,
2020-10-16,40.17,38.59,6.32,2.34,4.49,4.75,1.0,3.25,
2020-10-17,40.21,38.57,6.31,2.3,4.41,4.69,1.0,3.1,
2020-10-18,40.21,38.59,6.57,2.26,4.05,4.56,1.0,2.71,
2020-10-19,40.14,38.72,6.62,2.22,4.07,4.59,0.99,2.72,
2020-10-20,40.07,38.85,6.68,2.17,4.09,4.62,0.99,2.72,
2020-10-21,40.0,38.99,6.73,2.13,4.11,4.65,0.98,2.72,
2020-10-22,39.93,39.06,6.73,2.09,4.17,4.58,0.98,2.72,
2020-10-23,39.85,39.14,6.7,2.04,4.08,4.44,0.96,2.64,
2020-10-24,39.85,39.19,6.78,2.02,3.8,4.18,0.9,2.56,
2020-10-25,39.78,39.24,6.84,2.0,3.75,4.26,0.84,2.35,
2020-10-26,39.71,39.29,6.9,1.98,3.7,4.34,0.78,2.14,
2020-10-27,39.54,39.36,6.94,1.96,3.9,4.51,0.72,2.0,
2020-10-28,39.37,39.42,6.98,1.94,4.1,4.69,0.65,1.87,
2020-10-29,39.28,39.35,6.88,1.92,4.13,4.77,0.83,2.28,
2020-10-30,39.23,39.33,6.92,1.9,3.99,4.8,0.87,2.3,
2020-10-31,39.18,39.31,6.96,1.88,3.85,4.84,0.9,2.31,
2020-11-01,39.13,39.29,7.01,1.86,3.72,4.88,0.93,2.33,
2020-11-02,39.09,39.27,7.05,1.84,3.58,4.92,0.97,2.35,
2020-11-03,39.0,39.22,7.09,1.82,3.65,4.93,0.97,2.56,
2020-11-04,38.91,39.17,7.14,1.8,3.72,4.95,0.97,2.76,
2020-11-05,38.83,39.12,7.19,1.78,3.8,4.97,0.96,2.96,
2020-11-06,38.89,39.04,7.26,1.76,3.82,4.99,0.93,2.7,
2020-11-07,38.98,38.89,7.22,1.62,4.06,4.99,0.83,2.67,
2020-11-08,39.07,38.74,7.17,1.48,4.29,5.0,0.74,2.64,
2020-11-09,39.17,38.59,7.13,1.34,4.53,5.01,0.64,2.6,
2020-11-10,39.2,38.63,6.88,1.44,4.6,5.03,0.73,2.72,
2020-11-11,39.23,38.67,6.64,1.53,4.67,5.04,0.82,2.84,
2020-11-12,39.23,38.65,6.32,1.62,4.65,5.06,0.91,2.96,
2020-11-13,39.27,38.58,6.25,1.72,4.58,5.09,0.92,2.84,
2020-11-14,39.31,38.51,6.18,1.81,4.5,5.13,0.94,2.72,
2020-11-15,39.36,38.44,6.11,1.91,4.43,5.16,0.95,2.61,
2020-11-16,39.33,38.38,6.28,2.0,4.47,5.23,0.96,2.81,
2020-11-17,39.3,38.33,6.45,2.09,4.5,5.3,0.98,3.0,
2020-11-18,39.28,38.28,6.61,2.19,4.54,5.36,0.99,3.2,
2020-11-19,39.3,38.28,6.73,2.28,4.35,5.33,0.99,3.21,
2020-11-20,39.28,38.24,6.64,2.38,4.26,5.38,0.99,3.23,
2020-11-21,39.2,38.21,6.67,2.47,4.25,5.32,1.0,3.24,
2020-11-22,39.12,38.18,6.7,2.56,4.23,5.25,1.0,3.25,
2020-11-23,39.04,38.19,6.69,2.66,4.25,5.23,1.0,3.33,
2020-11-24,38.96,38.2,6.68,2.75,4.28,5.21,1.0,3.4,
